Restaurant ID,Restaurant name,Subzone,City,Overview,Metric,"Week 20, 2026","Week 21, 2026","Week 22, 2026","Week 23, 2026"
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Sales,Sales (Rs),115842.962890625,110034.9091796875,125407.2998046875,107110.1005859375
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Sales,Market share (%),0,0,0,0
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer experience,Average rating,4.041957174028669,4.069428580147879,4.032071420124599,3.9547856875828336
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer experience,Rated orders,47,45,42,37
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer experience,Bad orders,29,23,37,33
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer experience,Rejected orders,0,1,0,4
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer experience,KPT+10 delayed orders,16,9,17,17
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer experience,Poor rated orders,10,9,15,11
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer experience,Total complaints,5,4,6,1
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer experience,Non-refunded complaints,3,3,6,0
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer experience,Total complaints - Poor packaging,1,1,1,0
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer experience,Total complaints - Poor quality,1,2,3,0
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer experience,Total complaints - Wrong order,2,1,4,1
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer experience,Total complaints - Missing items,2,2,0,0
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer experience,Self logs other ors,4,6,13,5
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer experience,Lost sales (Rs),0,247.98,0,881.29
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer experience,Online %,96.96,100,98.36,96.49
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer experience,Offline time (in hours),2,0,1,2
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer experience,KPT (in minutes),6.7133,5.2718,5.4298,7.3422
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer experience,FOR accuracy (%),75.6,76.6,72.9,71.5
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer funnel,Impressions,32591,31610,32521,32603
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer funnel,Impressions to menu (%),8.3,8.7,8.9,8.7
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer funnel,Menu opens,2706,2746,2891,2852
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer funnel,Menu to cart (%),42.1,41,41.7,39.4
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer funnel,Cart builds,1138,1126,1205,1125
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer funnel,Cart to orders (%),34.5,33,33.4,31.6
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer funnel,Placed Orders,393,372,402,355
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer segmentation,New user orders,162,138,150,109
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer segmentation,Repeat user orders,158,155,169,178
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer segmentation,Lapsed user orders,73,79,83,68
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer segmentation,Breakfast orders,5,11,3,4
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer segmentation,Lunch orders,159,116,153,131
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer segmentation,Snacks orders,21,22,39,22
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer segmentation,Dinner orders,198,209,200,191
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Customer segmentation,Late night orders,10,14,7,7
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Ads,Sales from ads (Rs),104284.56199999999,98902.08999999998,103667.95,97729.56
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Ads,Ads CTR (%),9.7,10.3,11.4,10.1
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Ads,Ads impressions,23960,22294,21335,24798
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Ads,Ads menu opens,2314,2299,2428,2494
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Ads,Ads orders,347,321,342,313
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Ads,Ads spend (Rs),12628.500701904297,12006.000503540039,10566.500511169434,13788.500719547272
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Ads,Ads ROI,10.00533182699565,10.238679397335913,12.283681798226217,8.735767756768476
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Offers,Orders with offers,66728.29,65744.77,70093.12,66825.26
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Offers,Gross sales from offers (Rs),255,260,269,249
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Offers,Discount given (Rs),24428.12401652336,27614.085025548935,29554.4170024395,25842.614976882935
20426801,Chickpet Donne Biryani House,Tumkur Locality,Tumkur,Offers,Effective discount (%),36.60834761347341,42.00194719934681,42.16450657113886,38.671927086899984
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Sales,Delivered orders,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Sales,Sales (Rs),0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Sales,Market share (%),0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer experience,Average rating,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer experience,Rated orders,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer experience,Bad orders,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer experience,Rejected orders,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer experience,KPT+10 delayed orders,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer experience,Poor rated orders,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer experience,Total complaints,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer experience,Non-refunded complaints,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer experience,Total complaints - Poor packaging,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer experience,Total complaints - Poor quality,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer experience,Total complaints - Wrong order,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer experience,Total complaints - Missing items,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer experience,Self logs other ors,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer experience,Lost sales (Rs),0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer experience,Online %,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer experience,Offline time (in hours),83,83,83,83
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer experience,KPT (in minutes),0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer experience,FOR accuracy (%),0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer funnel,Impressions,117,112,113,102
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer funnel,Impressions to menu (%),0,0,0,1
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer funnel,Menu opens,0,0,0,1
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer funnel,Menu to cart (%),0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer funnel,Cart builds,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer funnel,Cart to orders (%),0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer funnel,Placed Orders,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer segmentation,New user orders,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer segmentation,Repeat user orders,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer segmentation,Lapsed user orders,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer segmentation,Breakfast orders,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer segmentation,Lunch orders,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer segmentation,Snacks orders,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer segmentation,Dinner orders,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Customer segmentation,Late night orders,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Ads,Sales from ads (Rs),0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Ads,Ads CTR (%),0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Ads,Ads impressions,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Ads,Ads menu opens,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Ads,Ads orders,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Ads,Ads spend (Rs),0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Ads,Ads ROI,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Offers,Orders with offers,0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Offers,Gross sales from offers (Rs),0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Offers,Discount given (Rs),0,0,0,0
22213860,Ustaad Beliram Mutton Wale,Model Town 1,Delhi NCR,Offers,Effective discount (%),0,0,0,0
3306,Bamboo Shoots,Sector 18,Delhi NCR,Sales,Delivered orders,20,13,27,28
3306,Bamboo Shoots,Sector 18,Delhi NCR,Sales,Sales (Rs),26797.5,23519.5,43587,37597.75
3306,Bamboo Shoots,Sector 18,Delhi NCR,Sales,Market share (%),0,0,0,0
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer experience,Average rating,4.2603714125497,4.261957168579102,4.268628529139927,4.27105712890625
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer experience,Rated orders,1,2,1,3
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer experience,Bad orders,3,0,0,1
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer experience,Rejected orders,0,0,0,0
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer experience,KPT+10 delayed orders,3,0,0,0
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer experience,Poor rated orders,0,0,0,1
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer experience,Total complaints,0,0,0,1
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer experience,Non-refunded complaints,0,0,0,0
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer experience,Total complaints - Poor packaging,0,0,0,1
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer experience,Total complaints - Poor quality,0,0,0,0
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer experience,Total complaints - Wrong order,0,0,0,0
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer experience,Total complaints - Missing items,0,0,0,0
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer experience,Self logs other ors,0,0,0,0
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer experience,Lost sales (Rs),0,0,0,0
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer experience,Online %,100,100,100,100
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer experience,Offline time (in hours),0,0,0,0
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer experience,KPT (in minutes),16.9605,18.2162,15.2104,17.5581
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer experience,FOR accuracy (%),90,100,85.2,89.3
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer funnel,Impressions,2937,2904,3114,7581
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer funnel,Impressions to menu (%),6.1,5.6,7.5,5.2
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer funnel,Menu opens,178,164,234,396
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer funnel,Menu to cart (%),18,19.5,19.2,12.9
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer funnel,Cart builds,32,32,45,51
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer funnel,Cart to orders (%),62.5,40.6,60,54.9
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer funnel,Placed Orders,20,13,27,28
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer segmentation,New user orders,7,6,7,17
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer segmentation,Repeat user orders,9,6,16,4
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer segmentation,Lapsed user orders,4,1,4,7
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer segmentation,Breakfast orders,0,0,0,0
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer segmentation,Lunch orders,6,5,6,8
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer segmentation,Snacks orders,1,0,0,0
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer segmentation,Dinner orders,13,8,21,20
3306,Bamboo Shoots,Sector 18,Delhi NCR,Customer segmentation,Late night orders,0,0,0,0
3306,Bamboo Shoots,Sector 18,Delhi NCR,Ads,Sales from ads (Rs),0,0,0,19581.75
3306,Bamboo Shoots,Sector 18,Delhi NCR,Ads,Ads CTR (%),0,0,0,5
3306,Bamboo Shoots,Sector 18,Delhi NCR,Ads,Ads impressions,0,0,0,4877
3306,Bamboo Shoots,Sector 18,Delhi NCR,Ads,Ads menu opens,0,0,0,244
3306,Bamboo Shoots,Sector 18,Delhi NCR,Ads,Ads orders,0,0,0,15
3306,Bamboo Shoots,Sector 18,Delhi NCR,Ads,Ads spend (Rs),0,0,0,2446.423873901367
3306,Bamboo Shoots,Sector 18,Delhi NCR,Ads,Ads ROI,0,0,0,8.004234347489644
3306,Bamboo Shoots,Sector 18,Delhi NCR,Offers,Orders with offers,0,0,0,0
3306,Bamboo Shoots,Sector 18,Delhi NCR,Offers,Gross sales from offers (Rs),0,0,0,0
3306,Bamboo Shoots,Sector 18,Delhi NCR,Offers,Discount given (Rs),0,0,0,0
3306,Bamboo Shoots,Sector 18,Delhi NCR,Offers,Effective discount (%),0,0,0,0
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Sales,Delivered orders,125,125,112,174
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Sales,Sales (Rs),34702.859619140625,38298.8603515625,34696,52005.51025390625
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Sales,Market share (%),0,0,0,0
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer experience,Average rating,3.8896428857530867,3.900042840412685,3.8945142882210866,3.9228714534214566
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer experience,Rated orders,19,19,13,33
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer experience,Bad orders,5,7,7,8
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer experience,Rejected orders,0,0,0,0
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer experience,KPT+10 delayed orders,0,0,0,0
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer experience,Poor rated orders,4,6,2,4
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer experience,Total complaints,1,3,5,6
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer experience,Non-refunded complaints,1,0,3,4
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer experience,Total complaints - Poor packaging,0,0,3,1
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer experience,Total complaints - Poor quality,1,1,1,4
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer experience,Total complaints - Wrong order,0,2,3,1
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer experience,Total complaints - Missing items,0,0,1,1
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer experience,Self logs other ors,3,4,5,2
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer experience,Lost sales (Rs),0,0,0,0
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer experience,Online %,100,100,100,100
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer experience,Offline time (in hours),0,0,0,0
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer experience,KPT (in minutes),12.281,13.3027,12.2415,13.1171
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer experience,FOR accuracy (%),95.3,94.4,85.7,93.7
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer funnel,Impressions,19194,19909,20292,17839
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer funnel,Impressions to menu (%),8.2,7.7,6.9,8.1
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer funnel,Menu opens,1565,1525,1393,1437
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer funnel,Menu to cart (%),34.1,36.2,32.4,41
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer funnel,Cart builds,534,552,452,589
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer funnel,Cart to orders (%),24,22.8,26.3,29.7
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer funnel,Placed Orders,128,126,119,175
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer segmentation,New user orders,43,48,45,74
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer segmentation,Repeat user orders,72,58,53,74
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer segmentation,Lapsed user orders,13,20,21,27
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer segmentation,Breakfast orders,0,0,0,0
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer segmentation,Lunch orders,30,13,13,15
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer segmentation,Snacks orders,12,11,10,11
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer segmentation,Dinner orders,56,69,61,91
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Customer segmentation,Late night orders,30,33,35,58
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Ads,Sales from ads (Rs),24874.22,30353.619999999995,31919.4,36945.009999999995
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Ads,Ads CTR (%),8.5,8.1,6.9,8.3
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Ads,Ads impressions,14366,15636,15337,12294
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Ads,Ads menu opens,1221,1262,1065,1019
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Ads,Ads orders,91,96,100,118
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Ads,Ads spend (Rs),10612.000732421875,10084.000801086426,10000.000549316406,8112.000213623047
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Ads,Ads ROI,3.253580627309308,4.11543005783269,4.512699752109999,6.519107323393544
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Offers,Orders with offers,32028.86,33090.36,29787.5,42954.31
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Offers,Gross sales from offers (Rs),118,110,102,152
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Offers,Discount given (Rs),12509.640034675598,12852.9400100708,14236.200012207031,22154.819988250732
18980129,Suraj Chinese Corner,Matunga East,Mumbai,Offers,Effective discount (%),39.05740097769435,38.84194748208533,47.79253046481588,51.57764311325531
22605785,One Dish Meal Co.,Katraj,Pune,Sales,Delivered orders,8,4,3,3
22605785,One Dish Meal Co.,Katraj,Pune,Sales,Sales (Rs),2136.3999786376953,926.5999755859375,664.5,664.6499938964844
22605785,One Dish Meal Co.,Katraj,Pune,Sales,Market share (%),0,0,0,0
22605785,One Dish Meal Co.,Katraj,Pune,Customer experience,Average rating,4,4,4,4
22605785,One Dish Meal Co.,Katraj,Pune,Customer experience,Rated orders,1,1,2,1
22605785,One Dish Meal Co.,Katraj,Pune,Customer experience,Bad orders,0,1,0,0
22605785,One Dish Meal Co.,Katraj,Pune,Customer experience,Rejected orders,0,0,0,0
22605785,One Dish Meal Co.,Katraj,Pune,Customer experience,KPT+10 delayed orders,0,0,0,0
22605785,One Dish Meal Co.,Katraj,Pune,Customer experience,Poor rated orders,0,1,0,0
22605785,One Dish Meal Co.,Katraj,Pune,Customer experience,Total complaints,0,0,0,0
22605785,One Dish Meal Co.,Katraj,Pune,Customer experience,Non-refunded complaints,0,0,0,0
22605785,One Dish Meal Co.,Katraj,Pune,Customer experience,Total complaints - Poor packaging,0,0,0,0
22605785,One Dish Meal Co.,Katraj,Pune,Customer experience,Total complaints - Poor quality,0,0,0,0
22605785,One Dish Meal Co.,Katraj,Pune,Customer experience,Total complaints - Wrong order,0,0,0,0
22605785,One Dish Meal Co.,Katraj,Pune,Customer experience,Total complaints - Missing items,0,0,0,0
22605785,One Dish Meal Co.,Katraj,Pune,Customer experience,Self logs other ors,0,0,0,0
22605785,One Dish Meal Co.,Katraj,Pune,Customer experience,Lost sales (Rs),0,0,0,0
22605785,One Dish Meal Co.,Katraj,Pune,Customer experience,Online %,85.07,60.74,47.21,41.17
22605785,One Dish Meal Co.,Katraj,Pune,Customer experience,Offline time (in hours),8,23,31,34
22605785,One Dish Meal Co.,Katraj,Pune,Customer experience,KPT (in minutes),17.9814,18.69,20.73,21.52
22605785,One Dish Meal Co.,Katraj,Pune,Customer experience,FOR accuracy (%),100,50,66.7,100
22605785,One Dish Meal Co.,Katraj,Pune,Customer funnel,Impressions,3754,3307,2357,848
22605785,One Dish Meal Co.,Katraj,Pune,Customer funnel,Impressions to menu (%),6.6,5.5,5.3,5.4
22605785,One Dish Meal Co.,Katraj,Pune,Customer funnel,Menu opens,248,181,125,46
22605785,One Dish Meal Co.,Katraj,Pune,Customer funnel,Menu to cart (%),14.1,9.9,16.8,13
22605785,One Dish Meal Co.,Katraj,Pune,Customer funnel,Cart builds,35,18,21,6
22605785,One Dish Meal Co.,Katraj,Pune,Customer funnel,Cart to orders (%),22.9,22.2,14.3,50
22605785,One Dish Meal Co.,Katraj,Pune,Customer funnel,Placed Orders,8,4,3,3
22605785,One Dish Meal Co.,Katraj,Pune,Customer segmentation,New user orders,6,4,2,2
22605785,One Dish Meal Co.,Katraj,Pune,Customer segmentation,Repeat user orders,2,0,1,1
22605785,One Dish Meal Co.,Katraj,Pune,Customer segmentation,Lapsed user orders,0,0,0,0
22605785,One Dish Meal Co.,Katraj,Pune,Customer segmentation,Breakfast orders,0,0,0,0
22605785,One Dish Meal Co.,Katraj,Pune,Customer segmentation,Lunch orders,6,0,2,3
22605785,One Dish Meal Co.,Katraj,Pune,Customer segmentation,Snacks orders,0,0,0,0
22605785,One Dish Meal Co.,Katraj,Pune,Customer segmentation,Dinner orders,2,4,1,0
22605785,One Dish Meal Co.,Katraj,Pune,Customer segmentation,Late night orders,0,0,0,0
22605785,One Dish Meal Co.,Katraj,Pune,Ads,Sales from ads (Rs),1937.2,926.5999999999999,386.5,465.65
22605785,One Dish Meal Co.,Katraj,Pune,Ads,Ads CTR (%),7,5.6,5.9,4.4
22605785,One Dish Meal Co.,Katraj,Pune,Ads,Ads impressions,3016,2834,1733,453
22605785,One Dish Meal Co.,Katraj,Pune,Ads,Ads menu opens,210,158,103,20
22605785,One Dish Meal Co.,Katraj,Pune,Ads,Ads orders,7,4,2,2
22605785,One Dish Meal Co.,Katraj,Pune,Ads,Ads spend (Rs),86.10169982910156,37.338985443115234,26.7796630859375,79.7627182006836
22605785,One Dish Meal Co.,Katraj,Pune,Ads,Ads ROI,27.78110077672969,29.352698981864982,22.330378021597326,6.494262127535675
22605785,One Dish Meal Co.,Katraj,Pune,Offers,Orders with offers,1787.4,677.6,664.5,495.65
22605785,One Dish Meal Co.,Katraj,Pune,Offers,Gross sales from offers (Rs),7,3,3,2
22605785,One Dish Meal Co.,Katraj,Pune,Offers,Discount given (Rs),504.5999984741211,169.4000015258789,391.5,117.3499984741211
22605785,One Dish Meal Co.,Katraj,Pune,Offers,Effective discount (%),28.230949512241214,25.000001125943744,58.91647855530474,23.67598101870035
20389356,GGB - Green Grain Bowl,Kalyani Nagar,Pune,Sales,Delivered orders,44,46,46,43
20389356,GGB - Green Grain Bowl,Kalyani Nagar,Pune,Sales,Sales (Rs),16557.380249023438,16696.800170898438,17131.7001953125,17799.460083007812
20389356,GGB - Green Grain Bowl,Kalyani Nagar,Pune,Sales,Market share (%),0,0,0,0
20389356,GGB - Green Grain Bowl,Kalyani Nagar,Pune,Customer experience,Average rating,4.290685721806118,4.2804427828107565,4.286100046975272,4.287342888968332
20389356,GGB - Green Grain Bowl,Kalyani Nagar,Pune,Customer experience,Rated orders,7,8,4,7
20389356,GGB - Green Grain Bowl,Kalyani Nagar,Pune,Customer experience,Bad orders,2,1,5,2
20389356,GGB - Green Grain Bowl,Kalyani Nagar,Pune,Customer experience,Rejected orders,0,0,1,1
20389356,GGB - Green Grain Bowl,Kalyani Nagar,Pune,Customer experience,KPT+10 delayed orders,0,0,2,0
20389356,GGB - Green Grain Bowl,Kalyani Nagar,Pune,Customer experience,Poor rated orders,2,1,0,1
20389356,GGB - Green Grain Bowl,Kalyani Nagar,Pune,Customer experience,Total complaints,0,0,2,0
20389356,GGB - Green Grain Bowl,Kalyani Nagar,Pune,Customer experience,Non-refunded complaints,0,0,1,0
20389356,GGB - Green Grain Bowl,Kalyani Nagar,Pune,Customer experience,Total complaints - Poor packaging,0,0,0,0
20389356,GGB - Green Grain Bowl,Kalyani Nagar,Pune,Customer experience,Total complaints - Poor quality,0,0,0,0
20389356,GGB - Green Grain Bowl,Kalyani Nagar,Pune,Customer experience,Total complaints - Wrong order,0,0,1,0
20389356,GGB - Green Grain Bowl,Kalyani Nagar,Pune,Customer experience,Total complaints - Missing items,0,0,1,0
20389356,GGB - Green Grain Bowl,Kalyani Nagar,Pune,Customer experience,Self logs other ors,1,0,0,0
20389356,GGB - Green Grain Bowl,Kalyani Nagar,Pune,Customer experience,Lost sales (Rs),0,0,232,405
20389356,GGB - Green Grain Bowl,Kalyani Nagar,Pune,Customer experience,Online %,81.44,84.75,80.44,84.76
20389356,GGB - Green Grain Bowl,Kalyani Nagar,Pune,Customer experience,Offline time (in hours),12,10,13,10
